Time [s],pore pressure [Mpa],Pump Rate [mL/min],Pump Volume [mL],SGV1,SGV2,fault slip [mm],shear stress [Mpa],effective normal stress [Mpa],friction,Axial_shortening [mm],DiffStress [Mpa],porosity_reduction
1924.1377,5,-0.0438755,80.24532758,7.71E-05,4.78E-05,0.011494171,0.678170603,30.42071975,0.022293049,0.014526153,1.570158085,3.99E-05
1924.2373,5,-0.0431,80.24520906,7.44E-05,4.83E-05,0.011703756,0.682021482,30.42303661,0.022417929,0.014659544,1.558971785,4.05E-05
1924.3369,5,-0.0431,80.24514786,7.86E-05,4.88E-05,0.01151449,0.68587455,30.4251767,0.022542993,0.014812558,1.541289279,4.08E-05
1924.4365,5,-0.03895625,80.24509065,7.38E-05,4.90E-05,0.011867908,0.689546204,30.42745429,0.022661975,0.014852623,1.560998116,4.11E-05
1924.5361,5,-0.0366,80.24503608,7.97E-05,4.99E-05,0.011556304,0.693211468,30.42943134,0.022780954,0.014868089,1.588850013,4.14E-05
1924.6357,5,-0.0366,80.24498177,7.79E-05,5.12E-05,0.011679097,0.69688143,30.431605,0.022899924,0.01491957,1.604779475,4.17E-05
1924.7354,5,-0.0366,80.24492784,8.15E-05,5.13E-05,0.011546535,0.700383143,30.43356754,0.023013508,0.015016725,1.605621849,4.20E-05
1924.835,5,-0.0366,80.244888,8.02E-05,5.20E-05,0.011670853,0.703582456,30.43547016,0.023117187,0.015067335,1.621839725,4.22E-05
1924.9346,5,-0.0334,80.2448087,7.58E-05,5.20E-05,0.012013317,0.706539217,30.43733012,0.023212917,0.015124753,1.635803667,4.26E-05
1925.0342,5,-0.0334,80.24475843,7.65E-05,5.31E-05,0.012004282,0.709385434,30.43896935,0.023305173,0.015186802,1.648234581,4.28E-05
1925.1338,5,-0.0334,80.24470531,7.72E-05,5.40E-05,0.012006052,0.712224192,30.4406091,0.023397173,0.015264945,1.655337968,4.31E-05
1925.2334,5,-0.0334,80.24466153,7.70E-05,5.32E-05,0.01215492,0.715053542,30.44230907,0.023488808,0.015385085,1.648538121,4.33E-05
1925.333,5,-0.0412475,80.24461107,7.53E-05,5.31E-05,0.01235087,0.718079878,30.4441438,0.023586798,0.015458253,1.657288363,4.36E-05
1925.4326,5,-0.0463,80.24455444,8.18E-05,5.51E-05,0.011947808,0.721433513,30.4459001,0.023695588,0.015504278,1.675023988,4.39E-05
1925.5322,5,-0.0463,80.24446677,7.69E-05,5.54E-05,0.012297261,0.725086487,30.44816514,0.023813799,0.015522815,1.701859027,4.43E-05
1925.6318,5,-0.0482745,80.24433505,8.24E-05,5.55E-05,0.012055876,0.728752,30.45017367,0.023932606,0.015574113,1.717849198,4.50E-05
1925.7314,5,-0.0496,80.24423973,8.64E-05,5.72E-05,0.011816701,0.732330908,30.45213319,0.024048591,0.015697303,1.710040031,4.55E-05
1925.8311,5,-0.0496,80.24417223,8.57E-05,5.71E-05,0.01194782,0.735942092,30.45427664,0.024165476,0.015736962,1.729915865,4.58E-05
1925.9307,5,-0.0496,80.24410287,8.71E-05,5.81E-05,0.011897898,0.739544613,30.45633427,0.024282128,0.015766917,1.75297148,4.62E-05
1926.0303,5,-0.0496,80.24403647,8.68E-05,5.80E-05,0.012008954,0.743050202,30.4584078,0.024395569,0.01586787,1.752523708,4.65E-05
1926.1299,5,-0.04504025,80.24393105,8.42E-05,5.88E-05,0.012200716,0.74659764,30.46054151,0.024510321,0.015920955,1.767921976,4.70E-05
1926.2295,5,-0.0313,80.24388157,8.33E-05,5.94E-05,0.012300961,0.750210458,30.46267212,0.024627205,0.016024521,1.766609065,4.73E-05
1926.3291,5,-0.0313,80.24383509,8.71E-05,6.05E-05,0.012102304,0.75390517,30.46471658,0.02474683,0.01607575,1.782622002,4.75E-05
1926.4287,5,-0.0313,80.24379748,8.46E-05,6.07E-05,0.012319102,0.757761877,30.46704003,0.024871529,0.016171407,1.783927324,4.77E-05
1926.5283,5,-0.0282265,80.24375413,8.65E-05,6.20E-05,0.012216814,0.761710412,30.46927406,0.024999296,0.016265871,1.785627298,4.79E-05
1926.6279,5,-0.0259,80.24369807,9.05E-05,6.26E-05,0.012034343,0.765693248,30.4714921,0.025128184,0.016287046,1.811589509,4.82E-05
1926.7275,5,-0.0259,80.243655,8.43E-05,6.14E-05,0.012545412,0.769663179,30.47401227,0.025256378,0.016332131,1.829636313,4.84E-05
1926.8271,5,-0.0259,80.24359279,8.75E-05,6.34E-05,0.012328479,0.773597697,30.47618703,0.025383677,0.01633375,1.862072116,4.88E-05
1926.9268,5,-0.027577,80.24353684,8.94E-05,6.41E-05,0.012263314,0.777316278,30.47830487,0.025503921,0.016498006,1.840701248,4.90E-05
1927.0264,5,-0.0302,80.24349856,8.56E-05,6.33E-05,0.012611876,0.781037245,30.48060876,0.02562407,0.016668788,1.817137153,4.92E-05
1927.126,5,-0.0302,80.2434556,8.49E-05,6.18E-05,0.012826641,0.784752735,30.48284977,0.025744074,0.01683354,1.795568984,4.94E-05
1927.2256,5,-0.0302,80.24341576,8.27E-05,6.21E-05,0.013023404,0.788465995,30.48508145,0.025863995,0.016974451,1.781893456,4.97E-05
1927.3252,5,-0.032006,80.2433414,8.83E-05,6.09E-05,0.012851293,0.792179006,30.48714833,0.025984031,0.017125838,1.764749682,5.00E-05
1927.4248,5,-0.0388,80.2432916,8.60E-05,5.96E-05,0.013145787,0.796002621,30.48948736,0.026107445,0.017417112,1.701297377,5.03E-05
1927.5244,5,-0.0388,80.2432418,8.20E-05,5.70E-05,0.013608762,0.799853279,30.49191721,0.026231649,0.017619048,1.667419761,5.05E-05
1927.624,5,-0.0388,80.2431864,8.35E-05,5.71E-05,0.01359814,0.803643515,30.49410076,0.026354065,0.017760234,1.65365317,5.08E-05
1927.7236,5,-0.0388,80.24313208,8.52E-05,5.87E-05,0.013495592,0.807464322,30.49626093,0.026477486,0.017813365,1.669036211,5.11E-05
1927.8232,5,-0.031816,80.24306456,7.89E-05,5.72E-05,0.014026695,0.811275547,30.49869842,0.026600333,0.017827983,1.697168933,5.14E-05
1927.9229,5,-0.0291,80.24300579,7.97E-05,5.98E-05,0.013915663,0.815163379,30.5008935,0.026725885,0.017822756,1.731904202,5.17E-05
1928.0225,5,-0.0291,80.242961,9.19E-05,6.63E-05,0.012922639,0.818973317,30.50264988,0.026849251,0.017658171,1.819360733,5.20E-05
1928.1221,5,-0.0291,80.24292256,9.11E-05,6.82E-05,0.012946833,0.822654572,30.50478606,0.026968049,0.017584757,1.876635549,5.22E-05
1928.2217,5,-0.030275417,80.24287375,9.12E-05,7.03E-05,0.012903331,0.826388442,30.50692239,0.027088555,0.017588967,1.9082137,5.24E-05
1928.3213,5,-0.0356,80.24278135,9.66E-05,7.13E-05,0.012618547,0.830132738,30.50895703,0.027209476,0.017607665,1.93499562,5.29E-05
1928.4209,5,-0.0356,80.24273155,9.50E-05,7.24E-05,0.012727656,0.833900411,30.51118101,0.027330978,0.017660407,1.950507665,5.31E-05
1928.5205,5,-0.036146667,80.24266375,9.84E-05,7.36E-05,0.012545776,0.837811265,30.51335775,0.027457197,0.017722777,1.96283234,5.35E-05
1928.6201,5,-0.0388,80.24261394,9.96E-05,7.41E-05,0.012531149,0.841859355,30.51568839,0.027587756,0.017792713,1.972652559,5.37E-05
1928.7197,5,-0.0388,80.24255086,9.93E-05,7.49E-05,0.012586207,0.845861633,30.51802368,0.027716789,0.017821842,1.995981462,5.41E-05
1928.8193,5,-0.0388,80.24249835,9.27E-05,7.37E-05,0.013120322,0.849778817,30.52052369,0.027842865,0.017898058,2.003722282,5.43E-05
1928.9189,5,-0.0388,80.24244462,9.93E-05,7.52E-05,0.012738355,0.853587064,30.52255188,0.027965783,0.018006484,2.000800509,5.46E-05
1929.0186,5,-0.037416833,80.24238941,9.55E-05,7.54E-05,0.013027292,0.857440638,30.52490572,0.02808987,0.018141764,1.989022256,5.49E-05
1929.1182,5,-0.0345,80.24233023,9.80E-05,7.66E-05,0.012896833,0.861316527,30.52708523,0.02821483,0.0182487,1.986593787,5.52E-05
1929.2178,5,-0.0345,80.24226125,0.000101685,7.63E-05,0.012786614,0.865248721,30.52930628,0.028341578,0.018330579,1.992460097,5.55E-05
1929.3174,5,-0.0345,80.24220855,9.90E-05,7.65E-05,0.013010442,0.86930763,30.53174961,0.028472251,0.018408996,1.999472422,5.58E-05
1929.417,5,-0.03297,80.24215753,9.89E-05,7.64E-05,0.013109056,0.873415997,30.53416559,0.028604548,0.018387255,2.039641406,5.61E-05
1929.5166,5,-0.024006,80.24208449,9.93E-05,7.83E-05,0.013053319,0.877687754,30.53660701,0.02874215,0.01845272,2.050941584,5.64E-05
1929.6162,5,-0.0237,80.24204993,9.72E-05,7.79E-05,0.013284287,0.881808674,30.53908933,0.028874753,0.018556171,2.049666616,5.66E-05
1929.7158,5,-0.0237,80.24203357,9.58E-05,7.71E-05,0.013490965,0.885827678,30.54150196,0.029004064,0.018621889,2.060883265,5.67E-05
1929.8154,5,-0.0237,80.24198045,0.000104473,8.02E-05,0.012895399,0.889722515,30.54348479,0.029129699,0.018673736,2.076691327,5.70E-05
1929.915,5,-0.031379167,80.2419305,0.000100072,7.97E-05,0.013258444,0.893628876,30.54590219,0.029255279,0.018756876,2.082140285,5.72E-05
1930.0146,5,-0.0334,80.24187075,0.00010244,8.00E-05,0.013188612,0.89756711,30.54814476,0.02938205,0.018821172,2.093827456,5.75E-05
1930.1143,5,-0.0334,80.24181123,0.000103002,8.09E-05,0.013186436,0.901531811,30.55043281,0.029509625,0.018929148,2.091087818,5.78E-05
1930.2139,5,-0.032496,80.24176044,0.000106179,8.10E-05,0.013081817,0.905375207,30.55260509,0.029633323,0.018987025,2.104899949,5.81E-05
1930.3135,5,-0.0302,80.2417161,0.000106543,8.12E-05,0.013133608,0.909237541,30.55485813,0.029757544,0.019025484,2.125140025,5.83E-05
1930.4131,5,-0.0302,80.24165722,0.000107391,8.26E-05,0.013089791,0.913170431,30.55710923,0.029884058,0.019084232,2.138663754,5.86E-05
1930.5127,5,-0.0302,80.24161292,0.000102251,8.20E-05,0.013504377,0.917121088,30.55957521,0.030010924,0.019171086,2.142883275,5.88E-05
1930.6123,5,-0.0307535,80.24157185,0.000107751,8.24E-05,0.013245272,0.921097412,30.56175528,0.030138891,0.019217134,2.160611383,5.90E-05
1930.7119,5,-0.0352355,80.24152205,0.000107323,8.35E-05,0.013290956,0.925034178,30.56404856,0.030265433,0.01927226,2.175334209,5.93E-05
1930.8115,5,-0.0356,80.2414692,0.000100486,8.23E-05,0.013839465,0.929007968,30.56658769,0.030392924,0.01934772,2.183325511,5.96E-05
1930.9111,5,-0.0356,80.24138527,0.000109081,8.39E-05,0.013329805,0.933015181,30.56867374,0.030521939,0.019469053,2.176131036,6.00E-05
1931.0107,5,-0.0356,80.2412873,0.000109597,8.48E-05,0.013331281,0.9369134,30.57092504,0.030647205,0.019527525,2.189745872,6.05E-05
1931.1104,5,-0.033114,80.24123581,0.000108494,8.46E-05,0.013493227,0.940748982,30.5732118,0.030770368,0.019695518,2.167137998,6.08E-05
1931.21,5,-0.0323,80.24119167,0.000102029,8.45E-05,0.013957709,0.944499326,30.57558441,0.030890639,0.01975837,2.17930328,6.10E-05
1931.3096,5,-0.0323,80.24115016,0.000101823,8.46E-05,0.014045161,0.948331709,30.57783608,0.031013696,0.019810997,2.194853303,6.12E-05
1931.4092,5,-0.0323,80.24110837,0.000105049,8.50E-05,0.013919641,0.952374352,30.58011407,0.031143584,0.019860529,2.211427853,6.14E-05
1931.5088,5,-0.033092,80.2410572,0.000103244,8.43E-05,0.014143907,0.956461641,30.58257398,0.031274727,0.019957928,2.21215642,6.17E-05
1931.6084,5,-0.0377,80.2409818,0.000103497,8.58E-05,0.014127893,0.960460415,30.58487552,0.031403117,0.020008103,2.228518477,6.20E-05
1931.708,5,-0.0377,80.24093107,0.00010459,8.56E-05,0.014157858,0.964420504,30.58717526,0.031530225,0.020065658,2.242436853,6.23E-05
1931.8076,5,-0.0377,80.2408782,0.000110335,8.73E-05,0.013815148,0.96828787,30.58925509,0.03165451,0.020179266,2.237799924,6.26E-05
1931.9072,5,-0.0377,80.2408284,0.000113019,8.85E-05,0.013674069,0.971998051,30.59133419,0.03177364,0.020209931,2.260620295,6.28E-05
1932.0068,5,-0.038495667,80.24072941,0.000114507,8.88E-05,0.013655634,0.975766058,30.59350142,0.031894553,0.020278467,2.270903514,6.33E-05
1932.1064,5,-0.0388,80.24062637,0.000112905,8.83E-05,0.013862481,0.979610039,30.59581308,0.032017781,0.020378526,2.270751724,6.39E-05
1932.2061,5,-0.0388,80.24056988,0.000111873,8.76E-05,0.014044274,0.983479926,30.59812851,0.032141833,0.020527904,2.254306178,6.41E-05
1932.3057,5,-0.036514667,80.24051915,0.000112927,8.77E-05,0.014065615,0.987342217,30.60036793,0.032265698,0.020607491,2.260931454,6.44E-05
1932.4053,5,-0.0356,80.24046935,0.000105123,8.68E-05,0.014649386,0.991312098,30.60292055,0.032392729,0.020637124,2.284093323,6.47E-05
1932.5049,5,-0.0356,80.24041805,0.000105911,8.79E-05,0.014623261,0.99530385,30.60521352,0.032520729,0.020663686,2.308272136,6.49E-05
1932.6045,5,-0.0356,80.24036738,0.000105346,8.82E-05,0.014721816,0.999289136,30.60755843,0.032648443,0.020717276,2.323503417,6.52E-05
1932.7041,5,-0.0356,80.24032163,0.000110292,9.00E-05,0.014413898,1.003309535,30.60974215,0.032777458,0.020790443,2.332253639,6.54E-05
1932.8037,5,-0.0356,80.24024306,0.000108438,8.91E-05,0.014656167,1.007316664,30.61216382,0.032905765,0.020906756,2.326721197,6.58E-05
1932.9033,5,-0.0356,80.24019757,0.00010815,9.08E-05,0.014657179,1.011358821,30.61449801,0.03303529,0.020943266,2.347606351,6.60E-05
1933.0029,5,-0.03565075,80.24014329,0.000112496,9.17E-05,0.014435761,1.015382967,30.61672251,0.033164326,0.021043577,2.347371082,6.63E-05
1933.1025,5,-0.03739375,80.24005033,0.000117811,9.23E-05,0.014177376,1.01946315,30.61896285,0.033295156,0.021121811,2.354444105,6.68E-05
1933.2021,5,-0.0377,80.23999021,0.000110863,9.27E-05,0.014639215,1.023604801,30.62156021,0.033427585,0.021142642,2.380520183,6.71E-05
1933.3018,5,-0.0377,80.2399011,0.000111432,9.15E-05,0.014755534,1.027685917,30.62396837,0.033558222,0.021246789,2.379047909,6.76E-05
1933.4014,5,-0.0377,80.2398513,0.000119222,9.31E-05,0.014293014,1.03188695,30.62618736,0.033692961,0.02130407,2.393057352,6.78E-05
1933.501,5,-0.0377,80.2398015,0.000113254,9.37E-05,0.014683063,1.0362403,30.62887489,0.033832137,0.021330792,2.41718304,6.81E-05
1933.6006,5,-0.0371445,80.23974968,0.000116521,9.35E-05,0.014585779,1.040576233,30.63133481,0.033970972,0.021420603,2.420423575,6.83E-05
1933.7002,5,-0.0366,80.23969522,0.000110705,9.26E-05,0.015056746,1.044917574,30.63405153,0.034109676,0.021493931,2.429120672,6.86E-05
1933.7998,5,-0.0366,80.2396401,0.000118897,9.48E-05,0.014538529,1.049099139,30.63623442,0.034243737,0.021577254,2.434508908,6.89E-05
1933.8994,5,-0.0366,80.2395903,0.000112088,9.38E-05,0.015067017,1.053307934,30.6389003,0.034378125,0.021721764,2.4196419,6.91E-05
1933.999,5,-0.0366,80.2395025,0.000120571,9.54E-05,0.014570685,1.057500688,30.64109941,0.034512492,0.021874687,2.401989697,6.96E-05
1934.0986,5,-0.0366,80.23945208,0.000112306,9.37E-05,0.015224279,1.061689076,30.64380936,0.034646119,0.021968189,2.404008398,6.98E-05
1934.1982,5,-0.0366,80.23939896,0.000117619,9.63E-05,0.014850664,1.065988152,30.64612464,0.034783783,0.021995347,2.427989901,7.01E-05
1934.2979,5,-0.0366,80.23935558,0.000117669,9.77E-05,0.014845168,1.070338097,30.64863363,0.034922865,0.022012013,2.45547755,7.03E-05
1934.3975,5,-0.0366,80.23930983,0.000114146,9.64E-05,0.015199833,1.074853786,30.65139909,0.035067038,0.022035824,2.480567044,7.06E-05
1934.4971,5,-0.03817025,80.23922148,0.000116007,9.78E-05,0.015094413,1.079305147,30.65392202,0.035209366,0.022137831,2.479770191,7.10E-05
1934.5967,5,-0.0399,80.23910441,0.000123886,9.78E-05,0.014718539,1.083650984,30.6562633,0.035348437,0.022260333,2.472188699,7.16E-05
1934.6963,5,-0.0399,80.23903476,0.000122523,9.80E-05,0.014865221,1.087888919,30.65877555,0.035483769,0.022309429,2.488907451,7.20E-05
1934.7959,5,-0.037896917,80.23898205,0.00012364,9.92E-05,0.0148165,1.091989818,30.66112146,0.035614804,0.022378012,2.499175477,7.22E-05
1934.8955,5,-0.0356,80.23893225,0.000123482,9.92E-05,0.014908009,1.096013444,30.66348535,0.035743277,0.022466402,2.502886539,7.25E-05
1934.9951,5,-0.0356,80.23888295,0.000122366,9.94E-05,0.015044291,1.099646836,30.66564393,0.035859245,0.022544659,2.509951974,7.27E-05
1935.0947,5,-0.0356,80.23883647,0.00012337,0.0001006,0.01500504,1.103013156,30.66756995,0.035966761,0.022616199,2.519241008,7.30E-05
1935.1943,5,-0.035285583,80.23875799,0.00011621,9.90E-05,0.015601534,1.106257802,30.66970954,0.036070045,0.022651793,2.540429723,7.34E-05
1935.2939,5,-0.0345,80.23871105,0.00012666,0.000101096,0.01496404,1.109519941,30.67130834,0.036174523,0.022738968,2.544543004,7.36E-05
1935.3936,5,-0.0345,80.2386612,0.000122289,0.000100026,0.01536598,1.112904417,30.6734418,0.036282346,0.022839012,2.544429168,7.39E-05
1935.4932,5,-0.0345,80.23860519,0.000119472,9.98E-05,0.015630754,1.116306891,30.67552442,0.036390801,0.022873803,2.565883501,7.42E-05
1935.5928,5,-0.0345,80.23855603,0.000124581,0.000102362,0.015271881,1.119985135,30.67748785,0.036508372,0.022883813,2.595541631,7.44E-05
1935.6924,5,-0.0345,80.23850955,0.000128994,0.000104845,0.014958137,1.123787701,30.6795432,0.036629871,0.022946481,2.607767641,7.46E-05
1935.792,5,-0.0345,80.23844173,0.000126457,0.000103535,0.015263937,1.12767794,30.68192575,0.036753819,0.023024119,2.615037983,7.50E-05
1935.8916,5,-0.0345,80.23834556,0.000122877,0.000103933,0.015530914,1.131628881,30.68432601,0.036879705,0.023061822,2.6355285,7.55E-05
1935.9912,5,-0.0345,80.238302,0.000122096,0.000103464,0.015686672,1.135533496,30.68664987,0.037004153,0.023219857,2.61618393,7.57E-05
1936.0908,5,-0.035039,80.23826915,0.000122204,0.000103942,0.015736602,1.139417967,30.68891486,0.037127998,0.023336491,2.610545246,7.59E-05
1936.1904,5,-0.0366,80.23816915,0.000122905,0.000105062,0.015715048,1.143333269,30.69116574,0.037252846,0.023385908,2.627157744,7.64E-05
1936.29,5,-0.0366,80.23812267,0.000125353,0.000105821,0.015612138,1.147399546,30.69346747,0.037382533,0.02339225,2.65803013,7.66E-05
1936.3896,5,-0.0366,80.23806723,0.000132047,0.000106983,0.015239809,1.151591492,30.69572147,0.037516352,0.023424978,2.680167482,7.69E-05
1936.4893,5,-0.0366,80.23799735,0.00013148,0.000107175,0.015342404,1.155827618,30.698213,0.0376513,0.023522042,2.681040219,7.72E-05
1936.5889,5,-0.0366,80.23794755,0.000131406,0.000106864,0.01544609,1.159995557,30.70066565,0.037784052,0.023653324,2.670552111,7.75E-05
1936.6885,5,-0.0366,80.23788595,0.000122896,0.000106793,0.016024057,1.16403951,30.70325845,0.037912572,0.023739169,2.675105561,7.78E-05
1936.7881,5,-0.0366,80.23783195,0.000126143,0.000107424,0.015883365,1.167989108,30.70547594,0.038038463,0.02383987,2.674741278,7.81E-05
1936.8877,5,-0.034056,80.23778374,0.000124247,0.000107065,0.016096835,1.171939898,30.70785223,0.038164177,0.023895729,2.689221253,7.83E-05
1936.9873,5,-0.0302,80.23772816,0.00012675,0.000108237,0.015967291,1.175960684,30.7101158,0.038292291,0.024040491,2.674270761,7.86E-05
1937.0869,5,-0.0302,80.23767524,0.000128917,0.00010928,0.015864445,1.180004671,30.71240468,0.03842111,0.024043119,2.706372585,7.89E-05
1937.1865,5,-0.0302,80.23763075,0.000127718,0.000109441,0.01600687,1.184042907,30.71479974,0.038549589,0.0240888,2.724222093,7.91E-05
1937.2861,5,-0.03065675,80.23758182,0.000135721,0.000110906,0.015542923,1.188053038,30.71690787,0.038677495,0.024163228,2.732554907,7.94E-05
1937.3857,5,-0.0323,80.23753325,0.000138596,0.000111966,0.015397554,1.192184742,30.71922842,0.038809072,0.024185159,2.758266718,7.96E-05
1937.4854,5,-0.0323,80.23745017,0.000131382,0.000110745,0.015966403,1.1963128,30.7218657,0.038940109,0.024232705,2.775531882,8.00E-05
1937.585,5,-0.0323,80.23739833,0.000137783,0.00011246,0.015579646,1.200426917,30.72406833,0.039071223,0.024346862,2.770712809,8.03E-05
1937.6846,5,-0.0366,80.2373317,0.000137447,0.000113463,0.015623683,1.204455199,30.72641372,0.039199342,0.02439761,2.786885134,8.06E-05
1937.7842,5,-0.0366,80.2372819,0.000141528,0.000114554,0.015407731,1.20847554,30.72863846,0.039327338,0.024481483,2.792091245,8.09E-05
1937.8838,5,-0.0366,80.2372321,0.00013106,0.00011294,0.016187509,1.212560507,30.73134503,0.039456799,0.024605682,2.783948159,8.11E-05
1937.9834,5,-0.0366,80.23718019,0.00013112,0.000113097,0.016257231,1.216640428,30.73373169,0.039586486,0.024684443,2.790846636,8.14E-05
1938.083,5,-0.035453333,80.2371285,0.000141147,0.000116506,0.015563725,1.220708992,30.73577108,0.039716231,0.024709835,2.815412488,8.17E-05
1938.1826,5,-0.0334,80.23705233,0.000141258,0.000116914,0.01561531,1.224860628,30.73819106,0.039848169,0.024754118,2.833724961,8.21E-05
1938.2822,5,-0.0334,80.23699,0.000142416,0.000116418,0.015657955,1.229102065,30.74065889,0.039982945,0.024861696,2.831083957,8.24E-05
1938.3818,5,-0.0334,80.23694681,0.000137824,0.000116842,0.015978972,1.233415077,30.74329232,0.040119811,0.024902769,2.850458885,8.26E-05
1938.4814,5,-0.034166833,80.2368553,0.000135941,0.000116296,0.016199139,1.237776602,30.74590874,0.040258254,0.024949,2.868126254,8.31E-05
1938.5811,5,-0.0377,80.23680538,0.000143621,0.00011877,0.015692513,1.242173248,30.74822097,0.040398215,0.025004042,2.882909784,8.33E-05
1938.6807,5,-0.0377,80.23674894,0.000144517,0.000119373,0.015687154,1.246372101,30.75064279,0.040531579,0.025037068,2.904948464,8.36E-05
1938.7803,5,-0.0377,80.23665917,0.000137881,0.000117272,0.01627314,1.25054235,30.75331208,0.040663664,0.025183481,2.889451566,8.41E-05
1938.8799,5,-0.0377,80.23660605,0.000141707,0.000117913,0.016097128,1.254650884,30.75560557,0.040794218,0.025369622,2.860802781,8.43E-05
1938.9795,5,-0.039524167,80.23654962,0.000134401,0.000117095,0.016648278,1.258747343,30.75821671,0.040923938,0.025452464,2.866350405,8.46E-05
1939.0791,5,-0.0399,80.23649845,0.000144745,0.000120347,0.015945155,1.262854007,30.7602738,0.041054706,0.025418183,2.910670634,8.49E-05
1939.1787,5,-0.0399,80.23644474,0.000139614,0.000119245,0.016386167,1.267086054,30.76291405,0.041188753,0.025454488,2.93162411,8.52E-05
1939.2783,5,-0.0399,80.2363883,0.000146453,0.000121378,0.015948719,1.271350231,30.76518068,0.041324322,0.025517591,2.943705928,8.54E-05
1939.3779,5,-0.035067,80.23633007,0.000145855,0.000121371,0.016064908,1.27554834,30.76765633,0.041457442,0.025553392,2.964826331,8.57E-05
1939.4775,5,-0.0237,80.23628092,0.000147375,0.000122542,0.015990284,1.279807769,30.7700822,0.041592602,0.025628348,2.972984589,8.60E-05
1939.5771,5,-0.0237,80.23624563,0.000149562,0.000123537,0.015886694,1.284137032,30.77253546,0.041729972,0.025687348,2.986424854,8.62E-05
1939.6768,5,-0.025366,80.23620568,0.000141687,0.000122754,0.016467377,1.288398892,30.77525528,0.041864767,0.02574615,2.999963774,8.64E-05
