Time [s],Pore pressure [MPa],Pump rate [mL/min],Pump volume [mL],SGV1,SGV2,SGH1,SGH2,Fault slip [mm],shear stress [Mpa],Effective normal stress [Mpa],Friction,Diff_stress [Mpa],Axial_shortening [mm],porosity_reduction
2254.5386,5,-0.0355075,87.16591546,0.001191258,0.001225192,-0.000224022,-0.000246427,0.090946023,11.27770235,36.55142614,0.308543429,26.01457918,0.199584093,0.000854021
2254.6357,5,-0.040767083,87.16586044,0.001193687,0.001225804,-0.00022353,-0.000246451,0.090842434,11.28268511,36.55402201,0.30865783,26.0261074,0.199646396,0.000854301
2254.7329,5,-0.041,87.16580536,0.001193449,0.001226253,-0.000224464,-0.000246172,0.090901951,11.28769953,36.55693328,0.308770417,26.03765457,0.199708541,0.000854581
2254.8298,5,-0.041,87.16575045,0.001194309,0.001226886,-0.000224134,-0.000246476,0.090888016,11.29265149,36.56043812,0.308876263,26.04908202,0.199771048,0.000854861
2254.927,5,-0.041,87.16569537,0.001194997,0.001227406,-0.000224461,-0.000246669,0.090890815,11.29756804,36.56374689,0.308982777,26.06042223,0.199833918,0.000855141
2255.0239,5,-0.035821667,87.16563329,0.001194395,0.001227291,-0.000224318,-0.000247051,0.091005978,11.30237362,36.56678833,0.309088496,26.07146912,0.199897773,0.000855458
2255.1211,5,-0.028,87.16557756,0.001194696,0.001227225,-0.000224082,-0.000246652,0.091065209,11.30727019,36.56996733,0.309195523,26.08274448,0.199960839,0.000855741
2255.2183,5,-0.028,87.16553868,0.001194694,0.001228155,-0.000225023,-0.000246804,0.091083796,11.31223043,36.57257037,0.309309144,26.09418019,0.200023321,0.000855939
2255.3152,5,-0.028,87.16549992,0.001196812,0.001229277,-0.000223759,-0.000246906,0.090968389,11.31724828,36.57484194,0.309427128,26.1057934,0.200085367,0.000856137
2255.4124,5,-0.028,87.16546104,0.001198178,0.001230177,-0.000224041,-0.000246714,0.090908861,11.3223012,36.57773265,0.309540816,26.11746891,0.200147125,0.000856335
2255.5093,5,-0.033655667,87.16541633,0.001198369,0.001229968,-0.000224326,-0.000246868,0.090981851,11.32729185,36.58045908,0.309654174,26.12895667,0.200209449,0.000856563
2255.6064,5,-0.0356,87.16536437,0.001196061,0.001230018,-0.000224923,-0.000247369,0.091184702,11.33225282,36.58334943,0.309765317,26.14033268,0.200272211,0.000856827
2255.7036,5,-0.0356,87.16529185,0.001196767,0.001230364,-0.000225141,-0.000247522,0.091195861,11.33726852,36.58614959,0.309878701,26.15189878,0.200334499,0.000857197
2255.8005,5,-0.037786667,87.16519477,0.001197664,0.001230697,-0.000225471,-0.000247248,0.091197591,11.34216778,36.58861331,0.309991737,26.16319941,0.200397489,0.000857691
2255.8977,5,-0.042,87.1651173,0.001198914,0.001231441,-0.000225209,-0.000247581,0.09115564,11.34699832,36.59101877,0.310103372,26.1743561,0.200460813,0.000858086
2255.9946,5,-0.042,87.16506124,0.001199263,0.001231983,-0.000225577,-0.000247545,0.091176455,11.35193818,36.59390172,0.310213933,26.18574403,0.200523439,0.000858371
2256.0918,5,-0.042,87.16500331,0.001197787,0.001231903,-0.000225743,-0.000247649,0.091337576,11.35704071,36.59697301,0.310327324,26.19746035,0.200585174,0.000858666
2256.189,5,-0.042,87.16494823,0.001199134,0.001232189,-0.000225724,-0.000247446,0.091315324,11.36201136,36.59983287,0.310438886,26.20893364,0.200647542,0.000858947
2256.2859,5,-0.039709333,87.16490191,0.001201207,0.001233741,-0.000225515,-0.000247704,0.091177773,11.36701389,36.60291234,0.310549439,26.22051905,0.200709672,0.000859183
2256.3831,5,-0.0388,87.16481645,0.001201562,0.001234259,-0.000225989,-0.000247981,0.091197825,11.37221139,36.60603083,0.310664968,26.23250151,0.200770703,0.000859618
2256.48,5,-0.0388,87.164768,0.001202046,0.00123535,-0.000226221,-0.000248353,0.091177083,11.37742594,36.60929624,0.310779695,26.24453695,0.200831475,0.000859865
2256.5771,5,-0.0388,87.16471431,0.001203096,0.001234703,-0.000226071,-0.000247904,0.091224962,11.38252066,36.61231356,0.310893236,26.25627302,0.20089305,0.000860138
2256.6743,5,-0.03685425,87.16463932,0.001203541,0.001235658,-0.000225749,-0.000248272,0.091215794,11.38753142,36.61530515,0.311004684,26.26783451,0.200955152,0.00086052
2256.7712,5,-0.0345,87.16456448,0.001203151,0.001235369,-0.000226043,-0.000248017,0.091326131,11.39264686,36.61843212,0.311117822,26.27959744,0.201016746,0.000860901
2256.8684,5,-0.0345,87.16452152,0.001203341,0.00123556,-0.000225982,-0.000247762,0.091375203,11.39774392,36.62142945,0.311231541,26.29133844,0.201078306,0.00086112
2256.9653,5,-0.0345,87.16446984,0.001204054,0.001236143,-0.000226606,-0.000248611,0.091372341,11.4027398,36.62468884,0.311340251,26.30286348,0.201140618,0.000861383
2257.0625,5,-0.03470625,87.16440275,0.001204128,0.001236444,-0.000226734,-0.000248937,0.09142211,11.40782046,36.62758335,0.311454358,26.31456641,0.201202493,0.000861725
2257.1597,5,-0.03559725,87.16435415,0.001204789,0.001236464,-0.000226669,-0.000248683,0.091454511,11.41285273,36.6299929,0.311571251,26.32616354,0.201264588,0.000861972
2257.2566,5,-0.0356,87.1643057,0.001204444,0.001237861,-0.000227233,-0.000248988,0.091465363,11.41788004,36.63289869,0.311683772,26.33775646,0.201326595,0.000862219
2257.3538,5,-0.0356,87.16425956,0.001206093,0.001238038,-0.000226869,-0.000248926,0.091432013,11.42284507,36.63636966,0.311789764,26.34922054,0.201388991,0.000862454
2257.4507,5,-0.0356,87.16420927,0.001205773,0.001238564,-0.000226623,-0.000248964,0.09149199,11.42785696,36.63967776,0.311898402,26.36076138,0.201451256,0.00086271
2257.5479,5,-0.0336005,87.16414582,0.001206115,0.001238908,-0.000226925,-0.000249127,0.09152373,11.43292531,36.64243634,0.312013241,26.37244193,0.201512998,0.000863033
2257.645,5,-0.0313,87.16408767,0.001208877,0.001240467,-0.00022666,-0.000249561,0.091346758,11.43781083,36.64496876,0.312124999,26.38377092,0.201575802,0.000863329
2257.7419,5,-0.0313,87.16402569,0.00120783,0.00124073,-0.000227206,-0.000249215,0.091464403,11.44279791,36.64762406,0.312238466,26.39523512,0.201638498,0.000863645
2257.8391,5,-0.031809333,87.16394972,0.001208688,0.001241287,-0.000227036,-0.000249247,0.091454056,11.44786323,36.65007652,0.31235578,26.40692285,0.201700319,0.000864032
2257.936,5,-0.034393333,87.16390773,0.0012092,0.001241659,-0.000227541,-0.000249766,0.091474193,11.45295,36.65326622,0.312467378,26.41864978,0.201761922,0.000864246
2258.0332,5,-0.0345,87.16385629,0.001208836,0.001242184,-0.00022733,-0.000249833,0.091536639,11.4579647,36.65619942,0.312579178,26.43019619,0.201824069,0.000864508
2258.1304,5,-0.0345,87.1637848,0.001210059,0.001242878,-0.000227499,-0.000250214,0.091498117,11.46293679,36.65916585,0.312689515,26.44167834,0.201886511,0.000864872
2258.2273,5,-0.0345,87.16373635,0.00120987,0.001243011,-0.000227285,-0.000250679,0.091573317,11.46792348,36.66207851,0.312800691,26.45315583,0.201948867,0.000865119
2258.3245,5,-0.032950833,87.16369057,0.001211126,0.001243443,-0.000227224,-0.000250039,0.091548598,11.4728038,36.66508933,0.31290811,26.46442166,0.202011861,0.000865352
2258.4214,5,-0.0323,87.1636433,0.001209777,0.001242998,-0.000227884,-0.000250284,0.091724168,11.47784777,36.66816568,0.313019415,26.47599737,0.20207422,0.000865593
2258.5186,5,-0.0323,87.16359599,0.001210694,0.00124343,-0.000228249,-0.00025071,0.091717594,11.48290716,36.67070679,0.313135692,26.48767011,0.202135987,0.000865834
2258.6157,5,-0.0323,87.16355172,0.001211304,0.001243915,-0.000227709,-0.000249903,0.091725171,11.48805452,36.672887,0.313257435,26.49954098,0.202197255,0.000866059
2258.7126,5,-0.0323,87.16351296,0.001211707,0.001244652,-0.000228092,-0.000250267,0.091731538,11.49300401,36.67574743,0.313367956,26.51095584,0.202259799,0.000866256
2258.8098,5,-0.042028333,87.16345911,0.001212097,0.00124525,-0.00022828,-0.000250172,0.091746032,11.49805373,36.67821812,0.313484523,26.52259914,0.202321755,0.000866531
2258.9067,5,-0.0453,87.16334976,0.001214659,0.001245176,-0.000227309,-0.00025083,0.091672377,11.50327035,36.6810565,0.313602482,26.53465725,0.202382358,0.000867088
2259.0039,5,-0.0453,87.1632882,0.001212522,0.001245421,-0.000228462,-0.000250692,0.091852926,11.50835656,36.68423648,0.313713945,26.54632854,0.202444128,0.000867401
2259.1011,5,-0.0453,87.16322664,0.001214476,0.001246996,-0.00022836,-0.000251187,0.091721425,11.5133301,36.68707619,0.313825229,26.55784553,0.202506665,0.000867715
2259.198,5,-0.039548333,87.163144,0.001214281,0.001247156,-0.000228658,-0.000251653,0.091795976,11.51824363,36.69059736,0.31392903,26.56915434,0.20256953,0.000868135
2259.2952,5,-0.0334,87.16306557,0.001213629,0.001247654,-0.000228617,-0.000251342,0.091876948,11.52323735,36.69415365,0.314034695,26.58064594,0.202631943,0.000868535
2259.3921,5,-0.0334,87.16301551,0.001213823,0.001247677,-0.000228619,-0.000250796,0.091937671,11.52806797,36.69682769,0.314143448,26.59176813,0.202695371,0.00086879
2259.4893,5,-0.036522333,87.16294771,0.001216299,0.001249064,-0.000228674,-0.000251168,0.091787665,11.53289978,36.69922947,0.314254548,26.60296453,0.202758575,0.000869135
2259.5864,5,-0.041,87.16289504,0.001217543,0.001249656,-0.000229011,-0.000251547,0.091754063,11.53783172,36.70160178,0.314368615,26.61435244,0.202821301,0.000869403
2259.6833,5,-0.041,87.16284013,0.001216783,0.001250113,-0.000228626,-0.000251188,0.09184397,11.54276811,36.70449994,0.314478283,26.62570872,0.202884022,0.000869683
2259.7805,5,-0.041,87.16278505,0.001217028,0.001250668,-0.000229439,-0.000251535,0.091871094,11.54763363,36.70755607,0.314584649,26.6369228,0.202947473,0.000869964
2259.8774,5,-0.041,87.16273014,0.001217607,0.001251056,-0.000229783,-0.000251918,0.09188935,11.55234541,36.7103317,0.314689214,26.64778527,0.203011685,0.000870243
2259.9746,5,-0.038998,87.16267506,0.001217793,0.001251954,-0.000229887,-0.00025176,0.091899266,11.55728176,36.71335221,0.31479778,26.65916858,0.203074425,0.000870524
2260.0718,5,-0.0366,87.1626062,0.00121937,0.001251726,-0.000229777,-0.000251394,0.091894056,11.56217663,36.71637485,0.31490518,26.67046133,0.203137338,0.000870874
2260.1687,5,-0.0366,87.16254365,0.001219499,0.001252892,-0.00022922,-0.000251491,0.091891563,11.56711416,36.7192605,0.3150149,26.68185158,0.203199957,0.000871193
2260.2659,5,-0.0366,87.16249352,0.001219141,0.001252777,-0.000229629,-0.000252194,0.091991474,11.57203951,36.7221757,0.315124017,26.69317887,0.203262866,0.000871448
2260.3628,5,-0.037227,87.1624426,0.001220462,0.001253615,-0.000229085,-0.000252532,0.091940093,11.57685122,36.72483029,0.315232259,26.70429553,0.203326311,0.000871708
2260.46,5,-0.0399,87.162394,0.001220583,0.001254502,-0.000230077,-0.000252564,0.091956545,11.58154531,36.72711928,0.315340422,26.71511776,0.203390945,0.000871955
2260.5571,5,-0.0399,87.16228395,0.001221057,0.001254806,-0.000230415,-0.00025242,0.091986258,11.5861961,36.72958303,0.315445892,26.7258356,0.203455593,0.000872516
2260.6541,5,-0.0399,87.16219307,0.001222123,0.001254958,-0.000229364,-0.000252718,0.091989227,11.59102835,36.73235005,0.315553683,26.73698112,0.203519051,0.000872979
2260.7512,5,-0.0399,87.16213157,0.00122059,0.001254361,-0.000229387,-0.000252227,0.092185454,11.59587907,36.73545269,0.315659076,26.74810335,0.203582479,0.000873292
2260.8481,5,-0.0399,87.16207608,0.001220751,0.001254912,-0.000229812,-0.000252005,0.092216664,11.60081499,36.73833582,0.315768658,26.75947834,0.203645144,0.000873574
2260.9453,5,-0.0399,87.16202535,0.001222824,0.001256404,-0.000230174,-0.000252769,0.092084434,11.60559331,36.74103553,0.315875509,26.77054559,0.203708838,0.000873833
2261.0425,5,-0.0399,87.16197392,0.001221886,0.001255594,-0.000229845,-0.000253157,0.092258304,11.61046933,36.7441823,0.31598116,26.7817337,0.203772067,0.000874095
2261.1394,5,-0.0399,87.16191901,0.001223428,0.00125685,-0.000229688,-0.000252672,0.092170149,11.61530804,36.74739961,0.31608517,26.7929252,0.203835586,0.000874374
2261.2366,5,-0.0399,87.16186393,0.001223915,0.001257845,-0.000230372,-0.000253273,0.09215736,11.62018461,36.75020939,0.316193698,26.80417832,0.203898619,0.000874655
2261.3335,5,-0.028,87.16179483,0.001225297,0.001259211,-0.000230499,-0.000253069,0.092071016,11.62512263,36.75383979,0.316296819,26.81559831,0.203961248,0.000875007
2261.4307,5,-0.028,87.16176172,0.001225385,0.001259696,-0.000231027,-0.000253254,0.092110762,11.63000121,36.75664397,0.316405416,26.82683812,0.204024321,0.000875175
2261.5278,5,-0.028,87.16172288,0.001226725,0.001260434,-0.000230835,-0.00025297,0.092062922,11.63495331,36.75920739,0.316518068,26.83827746,0.204086792,0.000875373
2261.6248,5,-0.028,87.16168408,0.001227289,0.001260813,-0.00023101,-0.000253653,0.092080307,11.63996674,36.76207519,0.316629752,26.84983595,0.204149003,0.000875571
2261.7219,5,-0.0307855,87.16164318,0.001227622,0.001260927,-0.000231621,-0.000254269,0.092126463,11.64496034,36.76477098,0.31674236,26.86133885,0.204211282,0.000875779
2261.8188,5,-0.0334,87.16154299,0.00122877,0.001261748,-0.000231153,-0.00025406,0.092085028,11.64993465,36.76772998,0.31685216,26.87282725,0.204273905,0.000876289
2261.916,5,-0.0334,87.161464,0.001228448,0.001262338,-0.00023072,-0.000254152,0.092142264,11.65483351,36.7707482,0.316959379,26.8841078,0.204336855,0.000876692
2262.0132,5,-0.0334,87.161442,0.001228598,0.001262106,-0.000231037,-0.000254353,0.092219918,11.65970968,36.77359814,0.317067414,26.895329,0.204399984,0.000876804
2262.1101,5,-0.0334,87.16141892,0.001227648,0.001262189,-0.000232049,-0.000253713,0.09234328,11.66455518,36.77634971,0.317175448,26.90646375,0.204463474,0.000876921
2262.2073,5,-0.0334,87.16134586,0.001228663,0.001263084,-0.000231649,-0.000253989,0.092305863,11.66942419,36.77884458,0.317286318,26.91770786,0.204526534,0.000877293
2262.3042,5,-0.0334,87.16129095,0.00122959,0.001263577,-0.000232208,-0.000254643,0.092296848,11.6742878,36.78168005,0.317394088,26.92892978,0.204589761,0.000877573
2262.4014,5,-0.0334,87.16123316,0.001229286,0.001264175,-0.000232119,-0.000254475,0.092353067,11.67912371,36.78450231,0.317501202,26.94006541,0.204653149,0.000877867
2262.4985,5,-0.0334,87.1611476,0.001229478,0.001264347,-0.000232135,-0.000254148,0.09240545,11.68397758,36.78720525,0.317609818,26.95124377,0.204716707,0.000878303
2262.5955,5,-0.0334,87.16110462,0.001230003,0.001264758,-0.000231968,-0.00025451,0.092424854,11.68877012,36.78997774,0.317716151,26.96229196,0.204780359,0.000878522
2262.6926,5,-0.0334,87.16106012,0.001230965,0.001264888,-0.000231836,-0.000254878,0.09243448,11.69366543,36.79222936,0.31782976,26.9735806,0.204843284,0.000878749
2262.7896,5,-0.0334,87.16101485,0.001230119,0.001265557,-0.00023254,-0.000254822,0.092515694,11.69880128,36.79485281,0.31794668,26.98539944,0.20490471,0.000878979
2262.8867,5,-0.03484625,87.16096687,0.001230626,0.00126562,-0.000232633,-0.000255026,0.092554478,11.70381784,36.79779159,0.318057615,26.99695768,0.204966822,0.000879224
2262.9839,5,-0.0399,87.16090932,0.001232496,0.00126606,-0.000232389,-0.000255567,0.092494495,11.70862676,36.80062908,0.318163767,27.00807099,0.205030376,0.000879517
